home_elo,away_elo,elo_diff,home_rank,away_rank,rank_diff,neutral,is_competitive,home_form,away_form,form_diff,home_attack_strength,away_attack_strength,home_defense_strength,away_defense_strength,elite_score_diff,adjusted_strength_diff,target
1902.0,1961.0,-59.0,14.0,8.0,-6.0,0,1,1.6,1.2,0.40000000000000013,2.4,1.0,2.0,1.2,0,0,2
1524.0,1503.0,21.0,79.0,82.0,3.0,0,1,1.6,1.4,0.20000000000000018,1.8,0.8,1.2,1.0,0,0,1
1904.0,1752.0,152.0,13.0,33.0,20.0,0,0,2.0,0.4,1.6,1.0,0.4,0.4,1.8,0,0,2
1767.0,1827.0,-60.0,29.0,23.0,-6.0,0,1,1.8,2.6,-0.8,1.0,1.8,0.6,0.6,0,0,1
1912.0,1902.0,10.0,12.0,14.0,2.0,1,1,1.2,1.2,0.0,1.4,1.4,1.4,1.2,0,0,0
1727.0,1607.0,120.0,38.0,63.0,25.0,0,0,0.6,1.8,-1.2000000000000002,0.8,0.6,1.2,0.2,0,0,0
1594.0,2081.0,-487.0,66.0,3.0,-63.0,0,1,0.4,3.0,-2.6,0.0,1.4,1.0,0.2,0,0,0
1889.0,1721.0,168.0,16.0,41.0,25.0,0,0,2.6,1.4,1.2000000000000002,2.0,1.4,0.8,1.0,0,0,2
2020.0,1827.0,193.0,4.0,23.0,19.0,0,0,3.0,2.0,1.0,3.0,1.4,0.2,0.6,0,0,2
1961.0,1767.0,194.0,8.0,29.0,21.0,1,0,1.6,0.6,1.0,1.6,0.8,1.0,1.2,0,0,1
1892.0,1833.0,59.0,15.0,22.0,7.0,0,1,1.6,1.8,-0.19999999999999996,0.6,0.6,0.6,0.2,0,0,1
1984.0,1933.0,51.0,5.0,9.0,4.0,0,1,2.4,1.2,1.2,2.2,0.8,0.2,1.8,0,0,2
2165.0,1984.0,181.0,1.0,5.0,4.0,0,0,2.2,1.8,0.40000000000000013,2.2,1.6,0.4,1.0,0,0,1
1636.0,1655.0,-19.0,58.0,54.0,-4.0,0,0,3.0,0.8,2.2,2.2,0.4,0.4,1.6,0,0,2
1721.0,1860.0,-139.0,41.0,20.0,-21.0,0,1,3.0,1.8,1.2,4.2,1.2,0.6,0.8,0,0,2
1867.0,1930.0,-63.0,19.0,10.0,-9.0,0,0,2.6,0.8,1.8,3.4,1.2,0.8,1.6,0,0,2
1833.0,1984.0,-151.0,22.0,5.0,-17.0,0,1,1.2,3.0,-1.8,1.6,2.4,1.6,0.6,0,0,0
1975.0,2113.0,-138.0,7.0,2.0,-5.0,0,1,1.6,2.6,-1.0,1.2,2.6,1.0,0.8,0,0,1
1878.0,1549.0,329.0,17.0,72.0,55.0,0,0,2.6,1.6,1.0,2.0,0.6,0.4,0.6,0,0,2
1822.0,1503.0,319.0,24.0,82.0,58.0,0,0,2.6,0.8,1.8,2.0,0.4,0.6,1.2,0,0,2
1636.0,1743.0,-107.0,58.0,35.0,-23.0,0,0,2.4,1.8,0.5999999999999999,1.4,2.0,0.6,1.4,0,0,0
1737.0,1436.0,301.0,36.0,90.0,54.0,0,1,2.6,1.6,1.0,3.8,2.4,0.2,0.8,0,0,2
1503.0,1676.0,-173.0,82.0,52.0,-30.0,0,0,2.6,1.2,1.4000000000000001,2.4,1.0,0.4,0.6,0,0,1
1532.0,1784.0,-252.0,77.0,25.0,-52.0,0,1,1.6,3.0,-1.4,1.0,5.4,0.6,0.4,0,0,0
2020.0,1930.0,90.0,4.0,10.0,6.0,0,1,3.0,0.2,2.8,2.0,0.8,0.2,1.6,0,0,2
1975.0,1933.0,42.0,7.0,9.0,2.0,1,1,2.0,1.2,0.8,1.4,0.8,1.0,1.2,0,0,2
2165.0,1719.0,446.0,1.0,43.0,42.0,0,1,1.8,0.8,1.0,1.6,1.0,0.4,1.8,0,0,1
1923.0,2081.0,-158.0,11.0,3.0,-8.0,0,1,1.4,3.0,-1.6,2.4,1.4,1.0,0.2,0,0,0
1436.0,1737.0,-301.0,90.0,36.0,-54.0,0,1,1.6,1.4,0.20000000000000018,1.4,1.0,0.4,1.6,0,0,1
1784.0,1532.0,252.0,25.0,77.0,52.0,1,1,2.4,0.8,1.5999999999999999,2.8,2.4,0.4,1.6,0,0,2
1568.0,1727.0,-159.0,71.0,38.0,-33.0,0,1,3.0,2.4,0.6000000000000001,3.0,1.6,0.0,1.0,0,0,2
1760.0,1607.0,153.0,31.0,63.0,32.0,0,1,3.0,2.0,1.0,5.2,0.8,0.2,0.4,0,0,2
1783.0,1690.0,93.0,26.0,50.0,24.0,1,1,2.6,1.4,1.2000000000000002,2.8,1.2,0.6,1.4,0,0,2
1961.0,1827.0,134.0,8.0,23.0,15.0,0,1,2.6,1.4,1.2000000000000002,2.4,1.2,0.8,1.0,0,0,2
2113.0,1892.0,221.0,2.0,15.0,13.0,1,1,1.8,1.0,0.8,1.0,1.4,0.6,1.4,0,0,2
2020.0,1767.0,253.0,4.0,29.0,25.0,0,1,2.6,1.2,1.4000000000000001,1.0,0.8,0.2,0.8,0,0,1
1923.0,1984.0,-61.0,11.0,5.0,-6.0,0,1,1.4,1.6,-0.20000000000000018,2.6,2.0,1.4,1.4,0,0,2
1889.0,1902.0,-13.0,16.0,14.0,-2.0,1,1,3.0,0.8,2.2,3.2,1.0,0.8,1.8,0,0,2
2113.0,1833.0,280.0,2.0,22.0,20.0,1,1,1.8,1.2,0.6000000000000001,1.0,0.4,0.6,0.4,0,0,2
1767.0,1930.0,-163.0,29.0,10.0,-19.0,0,1,1.4,0.6,0.7999999999999999,1.6,0.8,1.4,1.2,0,0,0
1984.0,1975.0,9.0,5.0,7.0,2.0,0,1,3.0,1.4,1.6,2.4,1.6,0.2,2.0,0,0,2
1984.0,2081.0,-97.0,5.0,3.0,-2.0,1,1,2.0,2.2,-0.20000000000000018,2.8,1.4,0.6,0.6,0,0,1
1867.0,1984.0,-117.0,19.0,5.0,-14.0,1,1,2.6,1.4,1.2000000000000002,2.8,1.6,0.4,1.2,0,0,2
1984.0,1933.0,51.0,5.0,9.0,4.0,0,1,2.6,1.0,1.6,2.4,1.2,0.4,1.6,0,0,1
1930.0,2165.0,-235.0,10.0,1.0,-9.0,1,1,1.6,1.6,0.0,1.8,1.8,1.4,1.4,0,0,0
2081.0,1889.0,192.0,3.0,16.0,13.0,1,1,2.2,1.0,1.2000000000000002,2.8,1.6,1.2,2.0,0,0,1
1892.0,1833.0,59.0,15.0,22.0,7.0,1,1,1.6,1.0,0.6000000000000001,0.8,0.6,0.8,0.6,0,0,2
2020.0,1923.0,97.0,4.0,11.0,7.0,0,1,2.6,1.4,1.2000000000000002,1.0,0.8,0.0,2.0,0,0,2
1860.0,1737.0,123.0,20.0,36.0,16.0,1,0,2.2,0.8,1.4000000000000001,1.6,0.8,0.6,2.2,0,0,2
1889.0,2165.0,-276.0,16.0,1.0,-15.0,1,1,2.6,1.8,0.8,3.2,2.0,1.0,1.4,0,0,1
1892.0,1975.0,-83.0,15.0,7.0,-8.0,1,1,1.2,1.0,0.19999999999999996,0.4,1.4,0.6,2.0,0,0,1
2113.0,1933.0,180.0,2.0,9.0,7.0,1,1,2.6,0.4,2.2,2.0,0.6,0.4,1.8,0,0,2
2113.0,1975.0,138.0,2.0,7.0,5.0,1,1,2.6,1.0,1.6,2.0,1.2,0.4,1.8,0,0,1
1984.0,2113.0,-129.0,5.0,2.0,-3.0,0,1,2.0,2.6,-0.6000000000000001,1.0,1.6,0.6,0.6,0,0,0
1721.0,1532.0,189.0,41.0,77.0,36.0,0,1,3.0,0.8,2.2,2.6,2.4,0.6,1.6,0,0,2
1425.0,1737.0,-312.0,95.0,36.0,-59.0,1,1,2.6,1.0,1.6,1.6,1.4,0.8,2.6,0,0,1
1532.0,1784.0,-252.0,77.0,25.0,-52.0,1,1,1.8,3.0,-1.2,2.4,5.4,1.4,0.4,0,0,0
1524.0,1878.0,-354.0,79.0,17.0,-62.0,0,1,2.2,1.6,0.6000000000000001,1.6,1.2,0.0,0.8,0,0,1
1721.0,1784.0,-63.0,41.0,25.0,-16.0,0,1,3.0,2.4,0.6000000000000001,3.0,4.6,0.6,0.4,0,0,2
1860.0,1784.0,76.0,20.0,25.0,5.0,1,1,2.6,1.8,0.8,2.0,1.6,0.2,0.8,0,0,2
1721.0,1425.0,296.0,41.0,95.0,54.0,0,1,3.0,1.4,1.6,2.0,1.6,0.2,0.8,0,0,2
1721.0,1860.0,-139.0,41.0,20.0,-21.0,0,1,3.0,1.2,1.8,2.0,1.2,0.2,1.0,0,0,2
2081.0,1594.0,487.0,3.0,66.0,63.0,0,1,1.8,0.4,1.4,2.2,0.8,1.0,2.2,0,0,1
1912.0,1961.0,-49.0,12.0,8.0,-4.0,0,1,1.4,1.6,-0.20000000000000018,0.8,2.6,1.2,1.4,0,0,1
1933.0,1833.0,100.0,9.0,22.0,13.0,0,1,2.0,0.8,1.2,2.6,1.0,1.2,1.4,0,0,2
1719.0,2165.0,-446.0,43.0,1.0,-42.0,0,1,2.4,1.6,0.7999999999999998,2.0,2.0,1.2,1.6,0,0,2
1752.0,1607.0,145.0,33.0,63.0,30.0,0,1,2.6,1.6,1.0,2.8,0.4,0.4,0.2,0,0,1
1425.0,1984.0,-559.0,95.0,5.0,-90.0,1,0,1.4,1.4,0.0,1.6,1.6,2.4,1.2,0,0,0
1532.0,1690.0,-158.0,77.0,50.0,-27.0,1,0,1.8,0.8,1.0,2.6,0.8,1.4,1.6,0,0,2
1721.0,1784.0,-63.0,41.0,25.0,-16.0,0,1,2.6,1.4,1.2000000000000002,1.0,1.6,0.2,1.0,0,0,1
1833.0,1975.0,-142.0,22.0,7.0,-15.0,0,1,1.2,1.4,-0.19999999999999996,1.6,1.2,1.6,1.0,0,0,1
1719.0,1727.0,-8.0,43.0,38.0,-5.0,0,0,2.4,1.8,0.5999999999999999,1.8,1.2,1.2,1.2,0,0,2
1524.0,1503.0,21.0,79.0,82.0,3.0,0,1,2.2,0.2,2.0,1.6,0.2,0.0,1.4,0,0,2
1827.0,1767.0,60.0,23.0,29.0,6.0,0,1,1.4,1.6,-0.20000000000000018,1.2,0.8,1.4,0.8,0,0,0
1961.0,1902.0,59.0,8.0,14.0,6.0,0,1,2.4,1.2,1.2,3.0,1.6,0.6,2.4,0,0,2
1607.0,1760.0,-153.0,63.0,31.0,-32.0,1,1,2.0,3.0,-1.0,2.4,4.0,1.4,0.2,0,0,0
1737.0,1860.0,-123.0,36.0,20.0,-16.0,0,1,1.6,1.4,0.20000000000000018,1.6,1.4,1.2,1.0,0,0,1
1892.0,1933.0,-41.0,15.0,9.0,-6.0,0,1,2.2,0.4,1.8000000000000003,1.4,0.6,0.6,1.6,0,0,2
1892.0,1975.0,-83.0,15.0,7.0,-8.0,0,1,2.2,1.4,0.8000000000000003,1.2,1.2,0.4,1.0,0,0,1
1833.0,2113.0,-280.0,22.0,2.0,-20.0,0,1,1.6,2.2,-0.6000000000000001,1.2,1.6,1.0,0.6,0,0,1
1867.0,2081.0,-214.0,19.0,3.0,-16.0,1,1,1.8,1.8,0.0,1.6,1.6,1.0,1.2,0,0,0
1568.0,1904.0,-336.0,71.0,13.0,-58.0,0,1,3.0,1.8,1.2,2.6,1.0,0.2,0.6,0,0,2
1860.0,1784.0,76.0,20.0,25.0,5.0,0,1,2.6,1.0,1.6,1.8,1.0,0.6,1.0,0,0,1
1902.0,1912.0,-10.0,14.0,12.0,-2.0,0,1,1.2,2.2,-1.0000000000000002,1.0,1.6,1.0,0.4,0,0,1
1984.0,1425.0,559.0,5.0,95.0,90.0,0,0,2.6,1.4,1.2000000000000002,2.4,1.4,0.6,1.0,0,0,2
1436.0,1585.0,-149.0,90.0,68.0,-22.0,1,0,1.0,1.8,-0.8,1.4,1.2,0.8,1.2,0,0,0
2165.0,2081.0,84.0,1.0,3.0,2.0,1,1,1.6,1.8,-0.19999999999999996,2.2,1.8,0.6,1.4,0,0,0
2113.0,1892.0,221.0,2.0,15.0,13.0,0,1,2.6,1.0,1.6,2.8,0.6,0.4,1.0,0,0,2
1975.0,1984.0,-9.0,7.0,5.0,-2.0,0,1,1.6,2.6,-1.0,1.0,1.6,0.6,0.2,0,0,1
1737.0,1721.0,16.0,36.0,41.0,5.0,0,1,1.6,1.4,0.20000000000000018,1.4,1.4,1.0,1.0,0,0,2
1690.0,1727.0,-37.0,50.0,38.0,-12.0,0,0,2.0,1.2,0.8,1.8,0.8,0.6,1.6,0,0,2
1760.0,1752.0,8.0,31.0,33.0,2.0,0,1,2.6,0.4,2.2,1.8,0.6,0.4,2.0,0,0,1
1904.0,1783.0,121.0,13.0,26.0,13.0,0,1,2.4,2.4,0.0,2.4,1.8,0.8,0.4,0,0,2
1784.0,1737.0,47.0,25.0,36.0,11.0,0,1,2.6,0.8,1.8,3.0,1.4,0.6,2.2,0,0,2
1984.0,1892.0,92.0,5.0,15.0,10.0,0,1,2.4,0.8,1.5999999999999999,1.6,0.8,0.4,1.8,0,0,2
1975.0,1933.0,42.0,7.0,9.0,2.0,0,1,1.2,0.4,0.7999999999999999,0.8,0.4,0.6,1.4,0,0,1
1860.0,1933.0,-73.0,20.0,9.0,-11.0,1,0,2.0,0.8,1.2,2.0,0.8,1.2,1.6,0,0,0
1984.0,1975.0,9.0,5.0,7.0,2.0,0,1,2.4,1.2,1.2,1.6,1.0,0.4,1.0,0,0,2
1783.0,1568.0,215.0,26.0,71.0,45.0,0,1,2.6,2.0,0.6000000000000001,2.4,1.0,0.4,0.4,0,0,1
1892.0,2113.0,-221.0,15.0,2.0,-13.0,0,1,1.6,2.2,-0.6000000000000001,1.0,1.4,0.6,0.6,0,0,0
1721.0,1860.0,-139.0,41.0,20.0,-21.0,0,1,2.6,1.4,1.2000000000000002,1.6,0.8,0.4,0.8,0,0,2
2165.0,1719.0,446.0,1.0,43.0,42.0,0,1,2.0,0.8,1.2,2.4,0.8,0.6,1.0,0,0,2
1503.0,1524.0,-21.0,82.0,79.0,-3.0,0,1,2.6,0.8,1.8,1.6,0.6,0.4,1.2,0,0,2
1784.0,1860.0,-76.0,25.0,20.0,-5.0,0,1,2.6,1.4,1.2000000000000002,2.2,1.0,0.6,1.0,0,0,2
1961.0,1912.0,49.0,8.0,12.0,4.0,0,1,2.4,2.0,0.3999999999999999,3.6,1.4,0.6,0.6,0,0,2
1975.0,1833.0,142.0,7.0,22.0,15.0,0,1,1.2,0.4,0.7999999999999999,0.8,0.6,0.6,2.2,0,0,1
2113.0,1984.0,129.0,2.0,5.0,3.0,0,1,2.2,2.2,0.0,1.6,1.2,0.2,0.2,0,0,1
1607.0,1752.0,-145.0,63.0,33.0,-30.0,1,1,1.0,0.8,0.19999999999999996,1.0,1.2,1.6,2.0,0,0,0
1568.0,1690.0,-122.0,71.0,50.0,-21.0,1,1,2.4,1.8,0.5999999999999999,2.0,1.0,0.8,0.8,0,0,0
1690.0,1822.0,-132.0,50.0,24.0,-26.0,1,1,2.0,2.6,-0.6000000000000001,1.8,2.0,1.0,0.0,0,0,0
1425.0,1607.0,-182.0,95.0,63.0,-32.0,0,1,1.8,0.6,1.2000000000000002,1.4,0.4,1.6,1.2,0,0,2
1822.0,1568.0,254.0,24.0,71.0,47.0,1,1,3.0,1.6,1.4,3.0,0.6,0.2,0.4,0,0,2
1743.0,1689.0,54.0,35.0,51.0,16.0,1,1,2.2,1.8,0.40000000000000013,4.2,2.4,0.8,0.8,0,0,1
1689.0,1690.0,-1.0,51.0,50.0,-1.0,1,1,3.0,1.8,1.2,1.8,1.2,0.4,1.0,0,0,2
1822.0,1743.0,79.0,24.0,35.0,11.0,1,1,2.6,2.2,0.3999999999999999,2.6,2.6,0.4,0.6,0,0,1
1636.0,1689.0,-53.0,58.0,51.0,-7.0,1,1,3.0,1.6,1.4,2.4,2.2,0.6,0.8,0,0,2
1425.0,1743.0,-318.0,95.0,35.0,-60.0,0,1,2.4,2.6,-0.20000000000000018,2.4,2.8,0.6,0.6,0,0,0
1425.0,1689.0,-264.0,95.0,51.0,-44.0,0,1,2.0,1.2,0.8,2.2,1.6,0.6,0.8,0,0,1
1636.0,1743.0,-107.0,58.0,35.0,-23.0,1,1,2.4,2.6,-0.20000000000000018,1.8,2.4,0.8,0.6,0,0,0
1721.0,1594.0,127.0,41.0,66.0,25.0,0,0,2.6,1.0,1.6,1.6,0.8,0.4,1.0,0,0,2
1743.0,1503.0,240.0,35.0,82.0,47.0,1,0,2.2,0.8,1.4000000000000001,3.2,0.4,0.8,1.2,0,0,2
1822.0,1503.0,319.0,24.0,82.0,58.0,1,1,2.6,0.8,1.8,2.2,0.4,0.4,1.2,0,0,2
1676.0,1743.0,-67.0,52.0,35.0,-17.0,1,1,2.6,2.0,0.6000000000000001,2.4,1.8,1.0,1.2,0,0,2
1878.0,1549.0,329.0,17.0,72.0,55.0,1,1,2.6,1.6,1.0,1.8,1.0,0.2,1.0,0,0,2
1676.0,1689.0,-13.0,52.0,51.0,-1.0,1,1,2.2,1.0,1.2000000000000002,2.0,0.2,0.8,0.4,0,0,1
1833.0,1892.0,-59.0,22.0,15.0,-7.0,0,1,1.0,0.8,0.19999999999999996,0.6,0.6,0.8,2.2,0,0,0
1933.0,1984.0,-51.0,9.0,5.0,-4.0,0,1,2.2,1.8,0.40000000000000013,1.4,1.0,0.2,0.4,0,0,1
1760.0,1607.0,153.0,31.0,63.0,32.0,0,1,2.6,0.6,2.0,1.4,0.4,0.4,1.2,0,0,2
1690.0,1585.0,105.0,50.0,68.0,18.0,1,0,2.4,1.2,1.2,3.0,1.0,1.2,1.6,0,0,2
1784.0,1721.0,63.0,25.0,41.0,16.0,0,1,3.0,1.0,2.0,2.4,1.0,0.4,1.0,0,0,2
1689.0,1822.0,-133.0,51.0,24.0,-27.0,1,1,3.0,1.6,1.4,1.8,1.8,0.6,0.8,0,0,2
1984.0,1833.0,151.0,5.0,22.0,17.0,0,1,2.4,0.2,2.1999999999999997,2.2,0.0,0.4,2.4,0,0,2
2113.0,1975.0,138.0,2.0,7.0,5.0,0,1,2.6,0.6,2.0,1.6,0.4,0.0,0.8,0,0,2
1904.0,1568.0,336.0,13.0,71.0,58.0,0,1,2.4,1.0,1.4,2.2,0.4,0.6,0.8,0,0,2
1860.0,1737.0,123.0,20.0,36.0,16.0,0,1,1.6,0.8,0.8,1.6,1.0,1.0,1.8,0,0,2
1878.0,1689.0,189.0,17.0,51.0,34.0,1,1,2.2,1.2,1.0000000000000002,1.2,0.2,0.2,0.2,0,0,1
1984.0,1902.0,82.0,5.0,14.0,9.0,0,1,2.4,1.8,0.5999999999999999,2.8,1.8,0.8,2.2,0,0,2
1833.0,1933.0,-100.0,22.0,9.0,-13.0,0,1,1.4,1.6,-0.20000000000000018,1.0,1.6,0.8,1.4,0,0,2
1752.0,1760.0,-8.0,33.0,31.0,-2.0,0,1,3.0,2.4,0.6000000000000001,2.8,1.8,0.4,0.6,0,0,2
1860.0,1721.0,139.0,20.0,41.0,21.0,0,1,1.2,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,0,0,1
1783.0,1904.0,-121.0,26.0,13.0,-13.0,0,1,2.0,2.4,-0.3999999999999999,2.0,1.0,0.6,0.2,0,0,0
2081.0,1676.0,405.0,3.0,52.0,49.0,0,0,2.2,1.4,0.8000000000000003,3.2,1.0,1.0,0.6,0,0,2
1655.0,1822.0,-167.0,54.0,24.0,-30.0,0,1,1.8,1.2,0.6000000000000001,1.4,1.6,0.6,1.0,0,0,1
1689.0,1878.0,-189.0,51.0,17.0,-34.0,0,1,3.0,1.6,1.4,1.6,1.4,0.4,0.8,0,0,2
2020.0,1889.0,131.0,4.0,16.0,12.0,0,0,2.2,1.2,1.0000000000000002,2.6,1.8,0.6,1.2,0,0,2
1721.0,1737.0,-16.0,41.0,36.0,-5.0,0,1,3.0,0.8,2.2,2.4,1.0,0.2,2.0,0,0,2
2081.0,1524.0,557.0,3.0,79.0,76.0,0,0,2.6,0.8,1.8,3.6,0.6,0.4,1.8,0,0,2
2020.0,1676.0,344.0,4.0,52.0,48.0,0,0,2.6,1.2,1.4000000000000001,3.0,1.0,0.4,1.2,0,0,2
1961.0,1923.0,38.0,8.0,11.0,3.0,0,0,2.6,2.6,0.0,3.8,3.0,0.8,0.4,0,0,1
1822.0,1655.0,167.0,24.0,54.0,30.0,0,1,2.6,0.8,1.8,2.2,1.0,0.8,1.4,0,0,2
1878.0,1689.0,189.0,17.0,51.0,34.0,0,1,2.2,1.2,1.0000000000000002,1.2,0.2,0.2,0.2,0,0,2
1568.0,1783.0,-215.0,71.0,26.0,-45.0,0,1,2.4,1.0,1.4,1.2,1.0,0.6,1.2,0,0,2
1933.0,2113.0,-180.0,9.0,2.0,-7.0,0,1,1.8,2.2,-0.40000000000000013,1.2,1.4,0.4,0.6,0,0,1
1827.0,1767.0,60.0,23.0,29.0,6.0,0,0,2.0,2.0,0.0,2.6,1.2,1.4,0.8,0,0,1
1737.0,1784.0,-47.0,36.0,25.0,-11.0,0,1,2.6,1.4,1.2000000000000002,1.6,0.8,0.8,0.4,0,0,2
1721.0,1822.0,-101.0,41.0,24.0,-17.0,0,0,3.0,1.0,2.0,2.6,1.6,0.2,1.6,0,0,2
1783.0,1690.0,93.0,26.0,50.0,24.0,1,0,2.0,1.2,0.8,1.8,1.0,0.8,1.2,0,0,2
1904.0,1833.0,71.0,13.0,22.0,9.0,0,0,2.6,0.2,2.4,2.2,0.2,0.6,2.8,0,0,2
1752.0,1984.0,-232.0,33.0,5.0,-28.0,0,0,2.4,1.8,0.5999999999999999,2.6,2.0,1.2,0.4,0,0,0
1860.0,1892.0,-32.0,20.0,15.0,-5.0,1,0,1.6,1.8,-0.19999999999999996,0.8,1.4,0.8,1.4,0,0,0
2165.0,1984.0,181.0,1.0,5.0,4.0,0,1,2.0,1.6,0.3999999999999999,2.0,1.4,0.8,0.6,0,0,1
1867.0,1961.0,-94.0,19.0,8.0,-11.0,0,1,1.8,2.2,-0.40000000000000013,2.4,3.0,1.6,0.8,0,0,0
1930.0,1827.0,103.0,10.0,23.0,13.0,0,1,1.6,1.2,0.40000000000000013,1.2,1.6,1.4,1.6,0,0,0
1719.0,1912.0,-193.0,43.0,12.0,-31.0,0,1,2.4,2.0,0.3999999999999999,1.8,1.2,0.6,0.8,0,0,0
1568.0,1975.0,-407.0,71.0,7.0,-64.0,1,0,1.8,1.4,0.40000000000000013,1.0,0.4,0.8,0.4,0,0,0
1860.0,1933.0,-73.0,20.0,9.0,-11.0,1,0,1.6,1.2,0.40000000000000013,0.8,1.0,0.8,1.0,0,0,1
1721.0,1892.0,-171.0,41.0,15.0,-26.0,0,0,2.6,2.0,0.6000000000000001,2.4,1.2,0.2,0.6,0,0,1
1984.0,1889.0,95.0,5.0,16.0,11.0,0,1,2.4,0.8,1.5999999999999999,3.0,1.4,0.6,1.8,0,0,2
1930.0,2081.0,-151.0,10.0,3.0,-7.0,0,1,1.6,2.2,-0.6000000000000001,1.0,1.8,1.2,1.0,0,0,1
1904.0,1984.0,-80.0,13.0,5.0,-8.0,0,0,2.0,2.2,-0.20000000000000018,1.8,2.2,0.6,0.4,0,0,0
1923.0,2020.0,-97.0,11.0,4.0,-7.0,0,1,2.6,1.6,1.0,4.0,3.4,0.4,0.6,0,0,1
1889.0,2165.0,-276.0,16.0,1.0,-15.0,0,1,1.6,2.6,-1.0,1.4,1.6,0.4,0.6,0,0,0
1822.0,1524.0,298.0,24.0,79.0,55.0,0,1,3.0,0.8,2.2,2.2,0.8,0.6,1.8,0,0,2
1784.0,1436.0,348.0,25.0,90.0,65.0,0,1,3.0,1.2,1.8,2.6,2.2,0.2,2.2,0,0,2
1904.0,1503.0,401.0,13.0,82.0,69.0,0,1,2.0,0.6,1.4,2.2,0.8,0.8,1.6,0,0,2
1752.0,1833.0,-81.0,33.0,22.0,-11.0,0,0,2.0,0.4,1.6,2.2,0.6,1.4,2.4,0,0,1
1827.0,2081.0,-254.0,23.0,3.0,-20.0,0,1,1.6,2.2,-0.6000000000000001,2.4,1.8,1.6,1.0,0,0,1
1892.0,1737.0,155.0,15.0,36.0,21.0,0,0,2.0,0.2,1.8,2.0,0.4,0.4,2.6,0,0,2
1933.0,1549.0,384.0,9.0,72.0,63.0,1,0,2.2,0.8,1.4000000000000001,1.0,0.6,0.4,1.2,0,0,2
1760.0,1743.0,17.0,31.0,35.0,4.0,1,0,2.0,2.4,-0.3999999999999999,1.2,1.6,0.6,0.8,0,0,0
1912.0,1719.0,193.0,12.0,43.0,31.0,0,1,2.2,0.6,1.6,2.8,0.8,0.4,1.6,0,0,2
1889.0,1984.0,-95.0,16.0,5.0,-11.0,0,1,2.0,1.6,0.3999999999999999,1.6,1.4,0.4,0.6,0,0,2
2081.0,1930.0,151.0,3.0,10.0,7.0,0,1,1.8,3.0,-1.2,3.2,2.6,0.8,0.2,0,0,0
1904.0,1636.0,268.0,13.0,58.0,45.0,0,1,1.4,2.0,-0.6000000000000001,1.8,1.2,1.4,0.2,0,0,0
1752.0,1689.0,63.0,33.0,51.0,18.0,0,0,2.0,0.4,1.6,2.2,0.2,1.6,1.4,0,0,2
1904.0,1752.0,152.0,13.0,33.0,20.0,0,1,2.0,1.8,0.19999999999999996,2.6,1.2,0.8,0.8,0,0,2
1860.0,1833.0,27.0,20.0,22.0,2.0,1,0,1.4,0.8,0.5999999999999999,1.0,0.8,1.0,2.4,0,0,0
2081.0,1827.0,254.0,3.0,23.0,20.0,0,1,1.8,0.6,1.2000000000000002,2.0,0.8,0.8,1.4,0,0,2
1783.0,1585.0,198.0,26.0,68.0,42.0,0,0,2.0,1.2,0.8,1.4,1.2,0.6,0.6,0,0,2
1568.0,1933.0,-365.0,71.0,9.0,-62.0,1,0,1.4,0.8,0.5999999999999999,0.4,0.6,0.4,1.0,0,0,1
1984.0,1503.0,481.0,5.0,82.0,77.0,1,0,3.0,0.6,2.4,3.2,0.6,0.2,1.8,0,0,2
1904.0,1721.0,183.0,13.0,41.0,28.0,1,1,2.0,0.4,1.6,2.2,0.2,0.6,1.4,0,0,2
1784.0,1425.0,359.0,25.0,95.0,70.0,1,0,3.0,0.2,2.8,2.8,0.4,0.2,3.0,0,0,2
1760.0,1892.0,-132.0,31.0,15.0,-16.0,1,0,2.4,2.0,0.3999999999999999,1.2,1.2,0.4,0.2,0,0,2
2165.0,1889.0,276.0,1.0,16.0,15.0,0,1,2.0,0.8,1.2,2.2,1.0,0.8,2.0,0,0,0
1961.0,1867.0,94.0,8.0,19.0,11.0,0,1,2.2,1.2,1.0000000000000002,2.2,1.0,1.4,1.0,0,0,2
1827.0,1930.0,-103.0,23.0,10.0,-13.0,0,1,1.0,3.0,-2.0,1.8,3.0,1.8,0.4,0,0,0
1585.0,1783.0,-198.0,68.0,26.0,-42.0,0,0,2.0,1.6,0.3999999999999999,2.4,1.4,0.6,1.0,0,0,0
2020.0,1923.0,97.0,4.0,11.0,7.0,0,1,1.6,1.4,0.20000000000000018,1.6,2.0,1.6,1.4,0,0,1
1860.0,1975.0,-115.0,20.0,7.0,-13.0,1,0,1.4,1.8,-0.40000000000000013,1.2,1.0,0.8,0.8,0,0,0
1833.0,1822.0,11.0,22.0,24.0,2.0,1,0,1.4,0.6,0.7999999999999999,0.8,0.8,0.6,1.6,0,0,1
1568.0,1721.0,-153.0,71.0,41.0,-30.0,1,0,1.0,0.6,0.4,0.2,0.2,0.4,1.0,0,0,1
1984.0,2165.0,-181.0,5.0,1.0,-4.0,0,1,2.4,2.6,-0.20000000000000018,2.2,1.4,0.4,0.6,0,0,0
1984.0,1636.0,348.0,5.0,58.0,53.0,1,0,3.0,2.0,1.0,3.4,1.4,0.2,1.0,0,0,2
1784.0,1892.0,-108.0,25.0,15.0,-10.0,1,0,2.4,2.0,0.3999999999999999,2.4,1.4,0.4,0.2,0,0,0
